Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Admin_Duration_Per_Page,Info_Duration_Per_Page,ProductRelated_Duration_Per_Page,Total_Pages_Visited,Total_Duration,ProductRelated_Page_Share,Visited_Informational,Visited_Administrative,Has_PageValue,Engagement_Score
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6716900780216841,-1.5463216620365654,-0.4619379383642914,1.313624902564423,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,-0.05649599950003017,-0.2631416947962978,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.614636912217814,-0.7032746913051257,-1.636996332539822,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-1.6048398186065593
-0.4009103862937349,0.15920940953470156,-0.3978787630087615,-0.4664457729766911,-0.5601203344605792,-0.44962143757317363,-0.4619379383642914,-0.354766194115913,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,-0.8935626749450892,-0.511528731531705,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.1392862224427261,-0.2255793250431375,-0.2976567451944571,-0.5752313172427662,-0.4858434242263243,-0.2037393885522568,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.42999577040920106
-0.4009103862937349,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.5601203344605792,-1.2189632495940896,1.4647052324009049,1.4919330868008929,-0.49535119268845745,2.688929681676642,-1.242940273951355,-0.7908294882076288,-0.4750293372225597,-0.014754658060890638,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.7043339378982842,-0.5752313172427662,-1.30546579487918,-0.2037393885522568,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-1.3154798601060396
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6940040267339052,-3.0742054722000582,3.9265765664592323,3.3693316113436906,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,-0.8935626749450892,3.959437929705624,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.8168352921415858,-0.7246152536488523,-3.1843527523339934,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-3.0098643770438214
2.883557892080964,1.805736858807859,0.38174962190344947,1.0910563098888637,-0.2477250524894851,0.5912816688136588,-0.24550574349707988,-0.35169249155856847,2.9485752824705225,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,0.978793488880738,-0.5525826576928448,False,False,False,False,False,True,False,False,False,False,False,False,True,0.870918075082323,0.01691316354530646,0.5220921715797281,-0.02037669630587493,0.76124689466847,-2.0083052189736255,1.906325493342777,0.9276412521459615,1.8613337499655613,0.5927159144990157
1.39061776554701,0.9595319799065243,-0.3978787630087615,-0.4664457729766911,-0.6047482318850211,-0.9044812049564803,0.06709851611535529,-0.16346375401725358,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,-0.4750293372225597,0.23363237867451653,1.809684010307565,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.13686080098984557,-0.2255793250431375,-0.521412817052959,-0.48986906786785983,-0.5340452172252624,-3.417585200826504,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.893827134226434
1.6892057908538007,1.1535513922639449,2.7206347766400825,1.7934244973930589,-0.18078320635282208,0.539106429171022,-0.09997337728048063,-0.15369499023598143,1.001133652429264,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,0.7304064521453308,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.019910010308762844,0.0017573830085287428,0.24071544495972083,0.022304428381578242,0.5612969914382966,-1.6645783941314605,1.906325493342777,0.9276412521459615,1.8613337499655613,0.5126305488762554
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.5601203344605792,0.24234845344824232,-0.4619379383642914,-0.6030247709961651,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,1.1991040136675584,-0.511528731531705,-0.5525826576928448,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,1.2081890842378424,-0.5965718795864927,0.17447006803237666,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.2839623326199308
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.4039226934750321,-0.35154501752618983,0.5481483085335156,0.9529198246338909,-0.49535119268845745,2.688929681676642,-0.14355909496222302,-0.21437117369779018,1.617637351390088,1.7239545990869596,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.5018821764953602,-0.44718794318040667,-0.42699247046248184,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.4707441509731092
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6493761293094632,-0.676865791920324,-0.4619379383642914,-0.16346375401725358,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,0.36203733822249934,-0.014754658060890638,1.809684010307565,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.04351517243312485,-0.681934128961399,-0.7564594007373103,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.6718437705819607
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6940040267339052,-3.0742054722000582,3.9265765664592323,3.3693316113436906,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,3.2443787133612414,-0.8935626749450892,1.7239545990869596,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.8168352921415858,-0.7246152536488523,-3.1843527523339934,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-3.0098643770438214
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6716900780216841,-0.012102116415407595,-0.4619379383642914,1.313624902564423,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,1.1991040136675584,2.2207286725577737,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,3.48254078623756,-0.7032746913051257,-0.08322342945724785,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.1939889899682745
2.2863818414673824,1.419650087136778,-0.3978787630087615,-0.4664457729766911,-0.06921346279171706,0.32638451090359766,-0.4619379383642914,-0.9031718655591165,2.326117946633915,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,0.7805706759450288,-0.014754658060890638,1.809684010307565,False,False,False,False,False,False,True,False,False,False,False,False,True,0.19113451791488337,-0.2255793250431375,-0.24035020008545835,0.086326115412758,0.4244307789220271,-1.1251916843791387,-0.5245693893787685,0.9276412521459615,1.8613337499655613,0.41026499334040256
-0.4009103862937349,0.5980283743659486,-0.3978787630087615,-0.4664457729766911,-0.046899514079496045,0.2563762114353622,-0.0005144093849527549,0.03239829607417716,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,0.7805706759450288,-0.7599157682671122,-0.5525826576928448,True,False,False,False,False,False,False,False,False,False,False,False,True,0.4422085708853788,-0.2255793250431375,-0.33113349952469384,-0.08439838333705468,0.21896128028746628,0.44656958812493724,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,0.2124409218860014
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.4708645396116951,-0.10736159176042882,0.3978030862312002,0.4520023513085703,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,-0.8935626749450892,2.2207286725577737,1.809684010307565,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.1686395287495901,-0.5112096302115864,-0.17969697001107468,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.18761842078650387
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6493761293094632,-3.0742054722000582,3.9265765664592323,3.3693316113436906,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.21437117369779018,2.0361706891126174,-0.7599157682671122,-0.5525826576928448,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.8168352921415858,-0.681934128961399,-3.1843527523339934,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-3.0098643770438214
-0.4009103862937349,0.24777596633509638,-0.3978787630087615,-0.4664457729766911,-0.5378063857483582,-0.47317085443534557,-0.4619379383642914,-0.6770866558284537,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,-0.8935626749450892,-0.511528731531705,1.809684010307565,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.06500769044826019,-0.2255793250431375,-0.38317297730507505,-0.5538907548990396,-0.49779881765844003,-0.10635012151364356,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.4186444216497924
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.15846925764060107,0.176316014467037,-0.4619379383642914,-0.5631276709155913,-0.49535119268845745,-0.3118371666802689,2.0552032630160415,-0.7908294882076288,-0.8935626749450892,-0.2631416947962978,-0.5525826576928448,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.31878875632934806,-0.2124417573994142,0.10759605726496005,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.2130159873366733
-0.4009103862937349,0.45473671493476586,-0.3978787630087615,-0.4664457729766911,-0.5601203344605792,-0.8614335596687919,-0.4619379383642914,-0.354766194115913,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,0.36203733822249934,-0.511528731531705,1.809684010307565,True,False,False,False,False,False,False,False,False,False,True,False,False,0.1832948307903832,-0.2255793250431375,-0.5869676602282453,-0.5752313172427662,-0.7765674551957278,-0.2037393885522568,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.8347917882197358
0.4948536896266375,0.8739871887653672,-0.3978787630087615,-0.4664457729766911,-0.11384136021615907,0.06759610283962626,-0.4619379383642914,-0.5774419627678434,-0.49535119268845745,-0.3118371666802689,2.0552032630160415,-0.7908294882076288,-0.05649599950003017,-0.7599157682671122,1.809684010307565,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.009298791452410712,-0.2255793250431375,-0.44436459228200625,-0.08439838333705468,0.07859080882041282,-0.23201369188604778,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,0.10707956364277049
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.49317848832391614,-0.16346426434741385,-0.4619379383642914,0.2145558895023371,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,-0.7599157682671122,-0.5525826576928448,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.17831409238230664,-0.532550192555313,-0.2365146612632599,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.21445318987944012
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.5824342831728001,-0.8113728089095659,-0.4619379383642914,0.5866222196090429,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,-0.05649599950003017,1.4755675623515523,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.5206324022532535,-0.6179124419302193,-0.8926806859300606,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.8688392317943602
-0.4009103862937349,0.4376137944682028,2.7206347766400825,2.3337410057553365,-0.20309715506504308,0.23703202574417137,-0.13725847085488735,-0.46008511144062325,1.9426771862319498,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,2.0361706891126174,-0.7599157682671122,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,0.15782790553513787,0.38822978669636127,-0.20692416066323624,-0.14842007036823446,0.2997491330906357,-0.5793837042726236,1.906325493342777,0.9276412521459615,1.8613337499655613,0.2591806796766634
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.15846925764060107,0.6602619260493624,-0.4619379383642914,-0.37782693114337873,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.05649599950003017,1.7239545990869596,-0.5525826576928448,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,0.47086939829264907,-0.2124417573994142,0.5977097741188113,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.664478394594709
-0.10232236098694408,1.738681976732003,-0.3978787630087615,-0.4664457729766911,0.020042332057166965,-0.07374950561061586,-0.4619379383642914,-0.7523605597821321,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,1.617637351390088,-0.014754658060890638,-0.5525826576928448,False,False,False,False,False,False,False,False,True,False,False,False,True,6.25432684545103,-0.2255793250431375,-0.5860069607092089,0.0009638660378516559,0.3781504093577266,0.2720767446935408,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.01128086550098226
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,0.5555771011504711,0.4937789454045196,-0.29361424238361233,-0.28858607574882045,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,1.1991040136675584,-0.511528731531705,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.40944910448781774,0.47045623759983657,0.4291049972544628,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.48777032085235805
-0.10232236098694408,0.13007320125429295,-0.3978787630087615,-0.4664457729766911,-0.2923529499139271,0.22001964596950563,-0.23378275949486355,0.053287531352083375,1.589955623052255,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,-0.2631416947962978,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.2984545052880104,-0.2255793250431375,-0.1027797549991798,-0.29780400677432056,0.1622686753102509,0.004951897959058043,-0.5245693893787685,0.9276412521459615,1.8613337499655613,0.1745618148100331
0.19626566431984674,0.711728194618626,-0.3978787630087615,-0.4664457729766911,-0.5824342831728001,-0.5195312729714371,0.06709851611535529,-0.16346375401725358,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,-0.8935626749450892,-0.2631416947962978,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.05085939863979053,-0.2255793250431375,-0.2891684673405143,-0.5538907548990396,-0.43680341506083503,-1.6645783941314605,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.518402291080258
1.6892057908538007,0.7339600390169227,-0.3978787630087615,-0.4664457729766911,0.265495767891598,0.36409732923776467,-0.3597289138156,-0.6384509670502309,1.8751063907946683,2.688929681676642,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,-0.2631416947962978,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.28386407936052593,-0.2255793250431375,-0.40768187185741417,0.36375342588120363,0.33170295670282635,-0.4060094047093773,-0.5245693893787685,0.9276412521459615,1.8613337499655613,0.409933087605626
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.49317848832391614,-0.24208421650834214,-0.4619379383642914,-0.7030632619061999,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,1.5150037698317256,-0.4750293372225597,-0.511528731531705,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.26983546434780314,-0.532550192555313,-0.31613661084534583,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.18535814030721173
-0.10232236098694408,0.9251647604110792,-0.3978787630087615,-0.4664457729766911,1.3811932035026482,1.2381548455172342,-0.4619379383642914,-0.5245679776675424,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,0.7805706759450288,-0.511528731531705,1.809684010307565,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5292205655074678,-0.2255793250431375,0.24709418774128525,1.3027381690051734,1.1928733897197301,0.5266801142373447,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,1.2589670473008743
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.3146668986261481,-0.02798324523459787,-0.4619379383642914,-0.354766194115913,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,1.617637351390088,-0.511528731531705,-0.5525826576928448,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.43640035042058994,-0.2255793250431375,-0.35380888513333797,-0.3618256938055003,-0.09930696046169167,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.01554109057377325
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.2700390012017061,0.10978479128394263,-0.4619379383642914,-0.5780811832551125,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.05649599950003017,-0.511528731531705,-0.5525826576928448,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.27054493238300925,-0.3191445691180471,0.04021690537899049,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.14901864109348434
0.7934417149334283,1.2292086210450264,-0.3978787630087615,-0.4664457729766911,-0.15846925764060107,0.5378049699413469,-0.4619379383642914,-0.7932751511090309,2.3667814417744677,2.688929681676642,-0.14355909496222302,4.397295342380919,-0.8935626749450892,-0.014754658060890638,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3615633075771018,-0.2255793250431375,0.19582385699285731,-0.10573894568078128,0.5494281167642295,-0.4959071896680972,-0.5245693893787685,0.9276412521459615,1.8613337499655613,0.6061051755740696
-0.4009103862937349,0.3749349105646219,0.38174962190344947,2.5464253037627427,-0.4708645396116951,0.360268633772599,-0.0640744926921463,0.2145558895023371,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,0.36203733822249934,-0.511528731531705,-0.5525826576928448,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0729381546843197,3.3966522232467433,0.8075239417914918,-0.4685285055241332,0.4345133200014752,-0.4060094047093773,1.906325493342777,0.9276412521459615,-0.5372491634122585,0.2885282495357068
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.4039226934750321,0.47379713328244255,-0.4619379383642914,-0.5476303039985801,-0.49535119268845745,-0.3118371666802689,0.9558220840269092,-0.21437117369779018,-0.8935626749450892,3.959437929705624,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,0.7780234331142996,-0.44718794318040667,0.4088685204618274,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.5056974357580041
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.44855059089947413,-0.8543804460953901,-0.0640744926921463,-0.06839028526386463,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.05649599950003017,2.2207286725577737,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.6808539255202715,-0.48986906786785983,-0.936236447864957,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.8533685997673002
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.6270621805972422,-0.9184351102556697,-0.4619379383642914,0.2145558895023371,-0.49535119268845745,2.688929681676642,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,-0.511528731531705,-0.5525826576928448,False,False,False,False,False,False,True,False,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,-0.45766711727699116,-0.6605935666176725,-1.001107477420249,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,-0.9395104168638517
-0.10232236098694408,0.3914981125695752,-0.3978787630087615,-0.4664457729766911,-0.5824342831728001,-0.9373971509001435,-0.4619379383642914,-0.354766194115913,-0.49535119268845745,-0.3118371666802689,-0.14355909496222302,-0.21437117369779018,-0.8935626749450892,-0.511528731531705,1.809684010307565,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.17111987901178288,-0.2255793250431375,-0.5862581922285128,-0.5752313172427662,-0.8544024167127823,-1.0802427918997788,-0.5245693893787685,0.9276412521459615,-0.5372491634122585,-0.9094611764654237
-0.6994984116005257,-0.9844205480622782,-0.3978787630087615,-0.4664457729766911,-0.2923529499139271,0.6352772580051925,0.1632969424123889,-0.00355976839269328,-0.49535119268845745,-0.3118371666802689,-1.242940273951355,-0.7908294882076288,-0.8935626749450892,-0.7599157682671122,-0.5525826576928448,False,False,False,False,False,False,False,True,False,False,False,False,True,-0.43640035042058994,-0.2255793250431375,0.7964575992025594,-0.3404851314617737,0.5724066808878963,0.6727640147952653,-0.5245693893787685,-1.0780029431492482,-0.5372491634122585,0.5842783805844575
