Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Admin_Duration_Per_Page,Info_Duration_Per_Page,ProductRelated_Duration_Per_Page,Total_Pages_Visited,Total_Duration,ProductRelated_Page_Share,Visited_Informational,Visited_Administrative,Has_PageValue,Engagement_Score
7,4.603168183317418,0,0.0,5,4.254193263163997,0.0219789065013839,0.0327898225004102,0.0,0.0,3,2,2,5,1,False,False,False,True,False,False,False,False,False,False,True,False,False,14.114285714285714,0.0,13.880000000000006,12,5.131081447172123,0.4166666666666667,0,1,0,4.119127793944065
8,5.062595033026967,4,4.110873864173311,24,7.084645445778885,0.0150378772152867,0.0332033024897807,1.9005472221431567,0.0,2,2,1,7,0,False,False,False,False,False,False,True,False,False,False,False,False,True,19.625000000000004,15.000000000000002,49.68750000000001,36,7.2516995304420515,0.6666666666666666,1,1,1,6.856971351820625
0,0.0,0,0.0,7,6.502790045915623,0.0,0.0141846347102662,0.0,0.0,1,1,6,2,0,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,95.14285714285711,7,6.502790045915623,1.0,0,0,0,6.411840431573242
0,0.0,0,0.0,14,5.338339041057651,0.0419641992360184,0.0800427073658441,0.0,0.6,2,2,7,11,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,14.797619050000003,14,5.338339041057651,1.0,0,0,0,4.942711065636953
0,0.0,0,0.0,3,4.700480365792417,0.0,0.0327898225004102,0.0,0.0,3,2,4,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,36.33333333333335,3,4.700480365792417,1.0,0,0,0,4.5512458230973225
0,0.0,0,0.0,1,0.0,0.1823215567939546,0.1823215567939546,0.0,0.0,1,8,1,11,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,1,0.0,1.0,0,0,0,0.0
0,0.0,0,0.0,2,6.003887067106539,0.0,0.0953101798043248,0.0,0.0,2,2,6,13,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,201.99999999999991,2,6.003887067106539,1.0,0,0,0,5.481449161897794
10,5.692701493054973,0,0.0,29,6.667560120568294,0.0,0.001480384689665,3.583287430271269,0.0,2,2,5,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,29.56940559000001,0.0,27.085322724137928,39,6.986722098772735,0.7435897435897436,0,1,1,6.6577041572655595
1,3.747148362237912,0,0.0,30,6.53029436728357,0.0191699163925303,0.0410800258673036,0.0,0.0,2,2,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,41.39999999999999,0.0,22.820000000000004,31,6.588926477533519,0.967741935483871,0,1,0,6.272615173692635
0,0.0,0,0.0,11,5.817111159963204,0.035718082251202,0.058840500394362,0.0,0.0,3,2,1,13,1,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,30.454545454545453,11,5.817111159963204,1.0,0,0,0,5.49385026148569
0,0.0,0,0.0,3,0.0,0.1823215567939546,0.1823215567939546,0.0,0.0,1,2,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,3,0.0,1.0,0,0,0,0.0
1,2.917770732084279,0,0.0,8,5.099866427824199,0.0,0.0110498360766948,0.0,0.0,3,2,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,17.499999999999996,0.0,20.375000000000007,9,5.201255653704906,0.8888888888888888,0,1,0,5.044129622347657
0,0.0,0,0.0,25,6.373319789577012,0.0,0.0158733491562901,0.0,0.0,4,1,1,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,23.39999999999999,25,6.373319789577012,1.0,0,0,0,6.273734609604853
1,3.407841924380824,0,0.0,7,4.338597076746545,0.0,0.0246926125903715,0.0,0.0,1,1,4,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,29.199999999999996,0.0,10.799999999999995,8,4.661550519424199,0.875,0,1,0,4.234047384979959
4,4.400603020246817,0,0.0,27,6.160151912626133,0.0,0.0152674717520005,0.0,0.0,4,1,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,20.124999999999996,0.0,17.499999999999996,31,6.317164686747284,0.8709677419354839,0,1,0,6.067516279228213
0,0.0,0,0.0,10,5.707110264748875,0.0,0.048790164169432,0.0,0.0,2,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,29.99999999999999,10,5.707110264748875,1.0,0,0,0,5.441613069730212
0,0.0,0,0.0,6,4.436751534363128,0.0,0.0645385214500711,0.0,0.0,1,1,3,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,13.916666666666666,6,4.436751534363128,1.0,0,0,0,4.1677698316821505
1,3.367295829986474,4,5.093750200806762,23,6.492366089625781,0.0134888618712056,0.0202348054623684,3.0963147259261827,0.0,2,2,8,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,28.000000000000004,40.5,28.65579710000001,28,6.745334383855307,0.8214285714285714,1,1,1,6.363599883934025
0,0.0,0,0.0,25,7.322195860085635,0.0,0.023716526617316,0.0,0.0,2,2,3,11,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,60.50095239999999,25,7.322195860085635,1.0,0,0,0,7.152561934582117
2,6.448150724720543,0,0.0,33,5.883014607981085,0.0,0.0078637366168725,0.0,0.0,3,2,7,4,0,False,False,False,False,False,False,False,False,True,False,False,False,True,315.2666666500001,0.0,10.845137084848485,35,6.897121800507761,0.9428571428571428,0,1,0,5.837113088053731
0,0.0,0,0.0,57,6.995771537242754,0.0069930356303434,0.0274938016918445,0.0,0.0,2,2,6,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,19.140453964912275,57,6.995771537242754,1.0,0,0,0,6.808577848084046
2,2.6390573296152584,0,0.0,19,6.459009799833385,0.0094787444262418,0.0419641992360184,2.648355637480869,0.0,2,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True,6.499999999999998,0.0,33.54887217894736,21,6.479167753409259,0.9047619047619048,0,1,1,6.1988788142329785
3,4.0163830207523885,0,0.0,6,5.008967236995559,0.0219789065013839,0.0327898225004102,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True,18.16666666666666,0.0,24.791666666666682,9,5.319344733740112,0.6666666666666666,0,1,0,4.849938610809239
8,4.069026754237811,0,0.0,44,6.741503902326315,0.004246290733146,0.0126851590861392,3.010499297868021,0.6,2,2,1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True,7.187500000000001,0.0,19.223484847727278,52,6.807198023953963,0.8461538461538461,0,1,1,6.657058061767133
0,0.0,0,0.0,10,5.552959584921617,0.0,0.009950330853168,0.0,0.0,2,5,2,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,25.7,10,5.552959584921617,1.0,0,0,0,5.498250176551441
2,4.5217885770490405,0,0.0,94,8.455274473781392,0.0,0.0175054555221845,0.0,0.0,2,2,5,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,45.50000000000001,0.0,49.98719605319147,96,8.474451945686083,0.9791666666666666,0,1,0,8.309807508051286
0,0.0,0,0.0,18,5.972748828827133,0.0,0.0246926125903715,0.0,0.0,2,2,7,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,21.75462962777778,18,5.972748828827133,1.0,0,0,0,5.828820033871742
0,0.0,0,0.0,20,6.242871563630242,0.0,0.0152404156284009,0.0,0.0,2,2,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,25.66666666499999,20,6.242871563630242,1.0,0,0,0,6.1491558723714785
5,5.241747015059643,0,0.0,25,7.082093665734409,0.0,0.0061319550766763,3.6349303807389233,0.6,2,10,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True,37.60000000000001,0.0,47.57833331999999,30,7.228721003674056,0.8333333333333334,0,1,1,7.038931255487944
1,3.218875824868201,1,5.480638923341991,11,6.733996952848671,0.0165293022790794,0.048790164169432,0.0,0.0,1,1,4,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,24.000000000000007,238.99999999999997,76.3181818181819,13,7.006242225696792,0.8461538461538461,1,1,0,6.4207285526762385
0,0.0,0,0.0,14,6.956593061065437,0.0,0.0165293022790794,0.0,0.0,3,2,1,20,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,74.93214285714284,14,6.956593061065437,1.0,0,0,0,6.843475190994115
0,0.0,0,0.0,12,4.35242616494051,0.0165293022790794,0.0368139731227163,0.0,0.0,2,2,3,13,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,6.388888889166669,12,4.35242616494051,1.0,0,0,0,4.19788532732801
0,0.0,0,0.0,4,4.22683374526818,0.0,0.048790164169432,0.0,0.6,2,2,1,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,16.875,4,4.22683374526818,1.0,0,0,0,4.0301996430482685
2,3.258096538021482,0,0.0,6,4.189654742026425,0.0,0.0246926125903715,0.0,0.0,2,2,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,12.500000000000002,0.0,10.833333333333329,8,4.51085950651685,0.75,0,1,0,4.088694200141824
0,0.0,0,0.0,19,7.27320824996367,0.0259754859417221,0.0395580379836321,0.0,0.0,1,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,75.79824563157896,19,7.27320824996367,1.0,0,0,0,6.996442703738863
0,0.0,0,0.0,7,4.869455680633476,0.0,0.0327898225004102,0.0,0.0,1,1,4,2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,18.46428571428571,7,4.869455680633476,1.0,0,0,0,4.714856376919363
3,4.04305126783455,0,0.0,61,7.421170404093653,0.0080321715692642,0.0254518589240611,0.0,0.0,1,1,7,2,0,False,False,False,False,False,False,False,True,False,False,False,False,True,18.666666666666668,0.0,27.376854016393438,64,7.4541341846660565,0.953125,0,1,0,7.236975914091371
8,5.767699809459985,3,5.10594547390058,107,8.40023468004626,0.0011689075612902,0.0130611496114952,0.0,0.0,2,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True,39.85016026249998,54.66666666666665,41.5617804485981,118,8.503279197218042,0.9067796610169492,1,1,0,8.291932508978077
0,0.0,0,0.0,11,6.305818978475576,0.035718082251202,0.0531098257449829,0.0,0.0,2,2,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,49.704545454545446,11,6.305818978475576,1.0,0,0,0,5.987807562249988
0,0.0,0,0.0,15,6.08601686412502,0.0228146776909833,0.0387274944255346,0.0,0.0,1,1,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,29.24444444666668,15,6.08601686412502,1.0,0,0,0,5.859108280840178
3,4.532599493153256,0,0.0,91,8.332457723401475,0.0025499371451572,0.0219083068353577,0.0,0.0,1,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,30.666666666666675,0.0,45.66616300000003,94,8.354349699371385,0.9680851063829787,0,1,0,8.153821304384348
4,5.499951234374364,0,0.0,12,7.136483208590247,0.0,0.0185763855729354,0.0,0.0,2,2,3,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,60.91999999999997,0.0,104.66666666666667,16,7.3136736176991235,0.75,0,1,0,7.006330904261119
1,4.22683374526818,0,0.0,12,6.385615895315873,0.0,0.0180185053241068,5.3930133104753954,0.0,1,1,5,3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,67.5,0.0,49.35416666666665,13,6.493375553484398,0.9230769230769231,0,1,1,6.272593142383872
0,0.0,0,0.0,9,5.523099574530755,0.0219789065013839,0.0051151005392194,0.0,0.0,1,2,1,4,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,27.712222222222216,9,5.523099574530755,1.0,0,0,0,5.4949921372863155
1,3.277144732992177,0,0.0,0,0.0,0.0,0.0645385214500711,0.0,0.0,1,1,8,8,0,False,False,False,False,False,False,False,True,False,False,True,False,False,25.500000000000014,0.0,0.0,1,3.277144732992177,0.0,0,1,0,0.0
11,6.970730078143525,1,2.3978952727983707,58,8.247316109698287,0.0105502112849575,0.0276727169333663,1.9769997422837424,0.0,2,5,3,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,96.72727272727269,10.000000000000002,65.79942529310338,70,8.495227025425187,0.8285714285714286,1,1,1,8.025236024858913
6,5.167394813084245,2,3.226843994517377,107,7.432039567245008,0.0,0.0162746741264612,1.219640317634127,0.0,2,4,1,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,29.076190483333324,12.099999999999993,15.778031775700939,115,7.543223844897625,0.9304347826086956,1,1,1,7.313022509031052
2,4.185859671057874,0,0.0,44,7.055292299556685,0.0,0.0138570342944537,0.0,0.0,2,2,1,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True,32.375,0.0,26.317640681818183,46,7.109655737067083,0.9565217391304348,0,1,0,6.958863094998877
4,5.785362461648624,0,0.0,30,7.284672295901551,0.0,0.0089791742847328,3.4344026778415566,0.0,2,2,4,2,0,False,False,False,False,False,False,True,False,False,False,False,False,True,81.12500000000003,0.0,48.559444433333326,34,7.485650592586204,0.8823529411764706,0,1,1,7.2198440577979905
0,0.0,0,0.0,1,0.0,0.1823215567939546,0.1823215567939546,0.0,0.0,3,2,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,1,0.0,1.0,0,0,0,0.0
0,0.0,0,0.0,20,5.622813412243016,0.0645385214500711,0.1086883059166139,0.0,0.0,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,13.783333334999998,20,5.622813412243016,1.0,0,0,0,5.071590799899639
0,0.0,0,0.0,1,0.0,0.1823215567939546,0.1823215567939546,0.0,0.6,4,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,1,0.0,1.0,0,0,0,0.0
2,3.374168709274236,1,0.0,114,8.058983661386174,0.0175443096074312,0.0416947703406102,0.0,0.0,2,2,2,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14.099999999999996,0.0,27.72872598245616,117,8.067862324358119,0.9743589743589743,1,1,0,7.7364155900975415
0,0.0,0,0.0,8,6.436273634970506,0.0,0.0108255457606425,0.0,0.0,3,2,4,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,77.88461538750002,8,6.436273634970506,1.0,0,0,0,6.3673436647539745
0,0.0,0,0.0,16,5.36970736263471,0.006230549750636,0.0664897412688329,0.0,0.0,2,2,1,4,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,13.362500000000002,16,5.36970736263471,1.0,0,0,0,5.034935784985814
0,0.0,0,0.0,3,5.545177444479562,0.0,0.0645385214500711,0.0,0.0,2,2,3,4,0,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.0,84.99999999999999,3,5.545177444479562,1.0,0,0,0,5.208996511395517
1,1.749199854809259,2,4.3694478524670215,67,7.116504939903435,0.0029806285101616,0.0109596233263184,0.0,0.0,2,6,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,4.75,39.0,18.375171761194036,70,7.181505635183892,0.9571428571428572,1,1,0,7.039356246976802
7,5.988961416889864,0,0.0,27,6.648094689579078,0.0060423143957216,0.0298529628555635,2.402602586899218,0.0,1,8,3,3,0,False,False,False,False,False,False,False,False,True,False,False,False,True,56.857142857142875,0.0,28.53012345555556,34,7.064171960886359,0.7941176470588235,0,1,1,6.4553823986147725
0,0.0,1,0.0,0,0.0,0.1823215567939546,0.1823215567939546,0.0,0.0,1,1,3,15,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,1,0.0,0.0,1,0,0,0.0
0,0.0,0,0.0,17,7.423361763797754,0.0384662805636451,0.0499566169321494,0.0,0.0,3,2,3,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,98.4502262352941,17,7.423361763797754,1.0,0,0,0,7.0701604657609085
3,5.302060352826871,0,0.0,8,5.806339062981293,0.0,0.0033277897604487,0.0,0.0,3,2,2,10,0,False,False,False,False,False,True,False,False,False,False,True,False,False,66.58333333333331,0.0,41.42500000000001,11,6.276925404487053,0.7272727272727273,0,1,0,5.7870808745042295
4,4.065602093356446,0,0.0,25,6.193826992640036,0.0212022072310225,0.0653353976096607,0.0,0.0,2,5,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,14.324999999999994,0.0,19.54866666800001,29,6.304479271244823,0.8620689655172413,0,1,0,5.813969015333007
0,0.0,0,0.0,1,3.7495040759303713,0.1251631426598883,0.1397619423751587,0.0,0.0,3,2,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,41.50000000000001,1,3.7495040759303713,1.0,0,0,0,3.2897256317549526
5,4.846153655430632,0,0.0,15,5.661280829687579,0.0052493559908557,0.0173917430566967,0.0,0.0,1,1,2,10,0,False,True,False,False,False,False,False,False,False,False,False,False,True,25.24999999999999,0.0,19.10111111333333,20,6.025302207934353,0.75,0,1,0,5.564504398943298
0,0.0,0,0.0,6,4.252060308213856,0.0,0.0434851115142069,0.0,0.0,2,2,4,3,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,11.54166666666668,6,4.252060308213856,1.0,0,0,0,4.074864376400798
6,7.306559362978038,0,0.0,12,6.78083058540847,0.0,0.0055401808176043,0.0,0.0,2,2,4,2,1,False,False,False,False,False,False,False,True,False,False,True,False,False,248.17361116666675,0.0,73.31666666666665,18,7.770578424724483,0.6666666666666666,0,1,0,6.743470539282656
1,2.8213788864092133,3,4.593097604753822,32,7.102211248432092,0.0053908482316506,0.0240331991275335,0.821240180963332,0.0,2,2,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,True,15.8,32.60000000000001,37.92656249999999,36,7.191617565331052,0.8888888888888888,1,1,1,6.93552831537406
0,0.0,0,0.0,14,5.346631226826587,0.0,0.0141846347102662,0.0,0.0,1,8,4,11,1,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,14.921428571428569,14,5.346631226826587,1.0,0,0,0,5.271851932911625
0,0.0,0,0.0,8,4.914491433543353,0.0,0.048790164169432,0.0,0.0,2,2,9,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,16.906249999999996,8,4.914491433543353,1.0,0,0,0,4.685867203412691
2,4.3694478524670215,0,0.0,22,5.786897381366708,0.0,0.0072202481605374,3.00089371437153,0.0,4,1,3,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,39.0,0.0,14.772727272727273,24,6.0014148779611505,0.9166666666666666,0,1,1,5.745414066024965
15,5.62369414596982,6,6.409763613196232,47,7.503766148875281,0.0073499716597252,0.0189108611634803,2.343465210401133,0.0,3,2,4,6,1,False,False,False,False,False,False,True,False,False,False,False,False,True,18.394029579999998,101.12499999999996,38.5928640425532,68,7.900089984837074,0.6911764705882353,1,1,1,7.364497165440786
0,0.0,3,3.353406717825807,11,7.063208375724724,0.0303053497192095,0.0395904669013227,0.0,0.0,3,2,2,2,0,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,9.200000000000001,106.10792209090913,14,7.086559944591044,0.7857142857142857,1,0,0,6.794221956245737
0,0.0,0,0.0,11,6.1301389417957415,0.0,0.0073801068932107,0.0,0.0,1,1,1,4,1,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,41.68181818181817,11,6.1301389417957415,1.0,0,0,0,6.085229299098696
3,5.149672336113466,0,0.0,29,7.204109461502937,0.0350913200871321,0.0343857415701665,0.0,0.0,3,2,8,13,1,False,False,False,False,False,False,False,True,False,False,False,False,True,57.12499999999999,0.0,46.342980310344814,32,7.324042568134652,0.90625,0,1,0,6.964625643976216
2,4.758749273916392,2,6.223072176834322,61,7.539703119262875,0.0,0.0132594664512671,0.7110317484773142,0.0,2,2,1,4,0,False,False,False,False,False,False,True,False,False,False,False,False,True,57.79999999999998,251.6250000000001,30.82412178688524,65,7.82409458127673,0.9384615384615385,1,1,1,7.4410389134277075
1,3.5409593240373143,0,0.0,18,7.064759027791802,0.0,0.0116960398794703,4.014265222863743,0.0,2,4,7,2,0,False,True,False,False,False,False,False,False,False,False,True,False,False,33.50000000000001,0.0,64.94444444444447,19,7.0929892572231275,0.9473684210526315,0,1,1,6.983084591922957
0,0.0,0,0.0,65,7.566576052628194,0.0,0.024817682817545,0.0,0.0,2,2,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,29.71557109230768,65,7.566576052628194,1.0,0,0,0,7.383338694766961
1,4.952299717083292,0,0.0,19,7.297203916807338,0.020165669231618,0.0424207155644633,2.8892390666435643,0.0,3,2,2,10,0,False,False,False,False,False,False,False,True,False,False,False,False,True,140.5,0.0,77.64035089473686,20,7.3881216954696045,0.95,0,1,1,7.000248371748786
1,3.8372994592322094,0,0.0,15,4.752727750345706,0.0,0.0246926125903715,0.0,0.0,2,2,3,4,0,False,False,False,True,False,False,False,False,False,False,True,False,False,45.39999999999999,0.0,7.6599999999999975,16,5.083265985131163,0.9375,0,1,0,4.638198511386794
4,5.525452939131784,0,0.0,11,6.037870919922137,0.0,0.0141846347102662,0.0,0.0,2,2,1,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False,62.50000000000003,0.0,37.99999999999999,15,6.505784060128229,0.7333333333333333,0,1,0,5.953423778350819
6,5.049856007249537,0,0.0,84,7.850579225864139,0.0,0.0075472060564355,2.8658026980200644,0.0,2,2,7,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,25.833333333333332,0.0,30.55024865476191,90,7.909203328706683,0.9333333333333333,0,1,1,7.791773108668028
0,0.0,0,0.0,6,4.74493212836325,0.0,0.0327898225004102,0.0,0.0,2,2,3,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,19.000000000000004,6,4.74493212836325,1.0,0,0,0,4.594286296194951
0,0.0,0,0.0,3,2.772588722239781,0.0,0.0645385214500711,0.0,0.2,1,1,3,3,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,4.999999999999999,3,2.772588722239781,1.0,0,0,0,2.6044982556977585
0,0.0,0,0.0,5,5.480638923341991,0.0,0.0392207131532812,0.0,0.0,2,2,9,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,47.8,5,5.480638923341991,1.0,0,0,0,5.273796849864768
8,5.93624994416648,3,5.583496308781699,60,7.632348301562825,0.0139124337232001,0.0262330469752784,0.9951267363895852,0.0,1,1,4,2,0,False,False,False,False,False,True,False,False,False,False,False,False,True,47.18910256249999,88.33333333333333,34.3815162,71,7.903376018773527,0.8450704225352113,1,1,1,7.437246660549887
0,0.0,3,2.833213344056216,35,7.391887790697377,0.0078637366168725,0.0393472234197508,0.0,0.0,2,2,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,5.333333333333333,46.336190485714305,38,7.401699205583017,0.9210526315789473,1,0,0,7.112048432068682
